file,speaker,debate,sentence_id,text,char_len,word_len,clean_text,clean_word_len,tokens,tokens_no_stop,stemmed_tokens,lemma_tokens,processed_text,neg,neu,pos,compound,sentiment
trump_3rd.txt,Trump,3,326,But they were all totally -- it was all fiction.,48,10,but they were all totally it was all fiction,9,but they were all totally it was all fiction,totally fiction,total fiction,totally fiction,totally fiction,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,327,"It was lies, and it was fiction.",32,7,it was lies and it was fiction,7,it was lies and it was fiction,lies fiction,lie fiction,lie fiction,lie fiction,0.318,0.682,0.0,-0.4215,negative
trump_3rd.txt,Trump,3,328,I did not say that.,19,5,i did not say that,5,i did not say that,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,329,I did not say that.,19,5,i did not say that,5,i did not say that,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,330,I did not say that.,19,5,i did not say that,5,i did not say that,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,331,Nobody has more respect for women than I do.,44,9,nobody has more respect for women than i do,9,nobody has more respect for women than i do,nobody respect women,nobodi respect women,nobody respect woman,nobody respect woman,0.0,0.674,0.326,0.5256,positive
trump_3rd.txt,Trump,3,332,Nobody.,7,1,nobody,1,nobody,nobody,nobodi,nobody,nobody,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,333,"Nobody has more respect... And frankly, those stories have been largely debunked.",81,12,nobody has more respect and frankly those stories have been largely debunked,12,nobody has more respect and frankly those stories have been largely debunked,nobody respect frankly stories largely debunked,nobodi respect frankli stori larg debunk,nobody respect frankly story largely debunk,nobody respect frankly story largely debunk,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,334,And I really want to just talk about something slightly different.,66,11,and i really want to just talk about something slightly different,11,and i really want to just talk about something slightly different,really want talk something slightly different,realli want talk someth slightli differ,really want talk something slightly different,really want talk something slightly different,0.0,0.85,0.15,0.1513,positive
trump_3rd.txt,Trump,3,335,"She mentions this, which is all fiction, all fictionalized, probably or possibly started by her and her very sleazy campaign.",125,20,she mentions this which is all fiction all fictionalized probably or possibly started by her and her very sleazy campaign,20,she mentions this which is all fiction all fictionalized probably or possibly started by her and her very sleazy campaign,mentions fiction fictionalized probably possibly started sleazy campaign,mention fiction fiction probabl possibl start sleazi campaign,mention fiction fictionalize probably possibly start sleazy campaign,mention fiction fictionalize probably possibly start sleazy campaign,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,336,"But I will tell you what isn't fictionalized are her e-mails, where she destroyed 33,000 e-mails criminally, criminally, after getting a subpoena from the United States Congress.",178,27,but i will tell you what is not fictionalized are her e mails where she destroyed e mails criminally criminally after getting a subpoena from the united states congress,29,but i will tell you what is not fictionalized are her e mails where she destroyed e mails criminally criminally after getting a subpoena from the united states congress,tell fictionalized mails destroyed mails criminally criminally getting subpoena united states congress,tell fiction mail destroy mail crimin crimin get subpoena unit state congress,tell fictionalize mail destroy mail criminally criminally get subpoena unite state congress,tell fictionalize mail destroy mail criminally criminally get subpoena unite state congress,0.139,0.742,0.119,-0.1531,negative
trump_3rd.txt,Trump,3,337,"What happened to the FBI, I don't know.",39,8,what happened to the fbi i do not know,9,what happened to the fbi i do not know,happened fbi,happen fbi,happen fbi,happen fbi,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,338,"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",151,29,we have a great general four star general today you read it in all of the papers going to potentially serve five years in jail for lying to the fbi,30,we have a great general four star general today you read it in all of the papers going to potentially serve five years in jail for lying to the fbi,great general four star general today read papers potentially serve five years jail lying fbi,great gener four star gener today read paper potenti serv five year jail lie fbi,great general four star general today read paper potentially serve five year jail lying fbi,great general four star general today read paper potentially serve five year jail lying fbi,0.101,0.776,0.122,0.1779,positive
trump_3rd.txt,Trump,3,339,One lie.,8,2,one lie,2,one lie,lie,lie,lie,lie,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,340,"She's lied hundreds of times to the people, to Congress, and to the FBI.",72,14,she is lied hundreds of times to the people to congress and to the fbi,15,she is lied hundreds of times to the people to congress and to the fbi,lied hundreds times people congress fbi,lie hundr time peopl congress fbi,lie hundred time people congress fbi,lie hundred time people congress fbi,0.167,0.833,0.0,-0.3818,negative
trump_3rd.txt,Trump,3,341,He's going to probably go to jail.,34,7,he is going to probably go to jail,8,he is going to probably go to jail,probably jail,probabl jail,probably jail,probably jail,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,342,This is a four-star general.,28,5,this is a four star general,6,this is a four star general,four star general,four star gener,four star general,four star general,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,343,"And she gets away with it, and she can run for the presidency of the United States?",83,17,and she gets away with it and she can run for the presidency of the united states,17,and she gets away with it and she can run for the presidency of the united states,gets away run presidency united states,get away run presid unit state,get away run presidency unite state,get away run presidency unite state,0.0,0.851,0.149,0.4215,positive
trump_3rd.txt,Trump,3,344,"That's really what you should be talking about, not fiction, where somebody wants fame or where they come out of her crooked campaign.",134,23,that is really what you should be talking about not fiction where somebody wants fame or where they come out of her crooked campaign,24,that is really what you should be talking about not fiction where somebody wants fame or where they come out of her crooked campaign,really talking fiction somebody wants fame come crooked campaign,realli talk fiction somebodi want fame come crook campaign,really talk fiction somebody want fame come crook campaign,really talk fiction somebody want fame come crook campaign,0.0,0.884,0.116,0.4404,positive
trump_3rd.txt,Trump,3,345,Wrong.,6,1,wrong,1,wrong,wrong,wrong,wrong,wrong,1.0,0.0,0.0,-0.4767,negative
trump_3rd.txt,Trump,3,346,"So sad when she talks about violence at my rallies, and she caused the violence.",80,15,so sad when she talks about violence at my rallies and she caused the violence,15,so sad when she talks about violence at my rallies and she caused the violence,sad talks violence rallies caused violence,sad talk violenc ralli caus violenc,sad talk violence rally cause violence,sad talk violence rally cause violence,0.491,0.509,0.0,-0.9117,negative
trump_3rd.txt,Trump,3,347,It's on tape.,13,3,it is on tape,4,it is on tape,tape,tape,tape,tape,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,348,"The other things are false, but honestly, I'd love to talk about getting rid of ISIS, and I'd love to talk about other things...  ... but those other charges, as she knows, are false.",183,34,the other things are false but honestly i would love to talk about getting rid of isis and i would love to talk about other things but those other charges as she knows are false,35,the other things are false but honestly i would love to talk about getting rid of isis and i would love to talk about other things but those other charges as she knows are false,things false honestly love talk getting rid isis love talk things charges knows false,thing fals honestli love talk get rid isi love talk thing charg know fals,thing false honestly love talk get rid isi love talk thing charge know false,thing false honestly love talk get rid isi love talk thing charge know false,0.055,0.622,0.323,0.9428,positive
trump_3rd.txt,Trump,3,349,I think that it's been very well...,35,7,i think that it is been very well,8,i think that it is been very well,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,350,It's been very well studied.,28,5,it is been very well studied,6,it is been very well studied,studied,studi,study,study,0.0,0.626,0.374,0.3384,positive
